Entrez	Symbol	Name	Entrez	Uniprot
10010	TANK	TRAF family member associated NFKB activator	10010	B2R7S3
100507527	THEG5	testis highly expressed protein 5	100507527	C9W8M7
9600	PITPNM1	phosphatidylinositol transfer protein membrane associated 1	9600	B2R787
5876	RABGGTB	Rab geranylgeranyltransferase subunit beta	5876	A8KAJ2
9112	MTA1	metastasis associated 1	9112	Q9BRL8
84725	PLEKHA8	pleckstrin homology domain containing A8	84725	A0A087X1S6
81627	TRMT1L	tRNA methyltransferase 1 like	81627	B4DXX1
55116	TMEM39B	transmembrane protein 39B	55116	Q9BT39
6939	TCF15	transcription factor 15	6939	Q6NVX3
8499	PPFIA2	PTPRF interacting protein alpha 2	8499	B7Z7Y5
10827	FAM114A2	family with sequence similarity 114 member A2	10827	I6L9D5
23400	ATP13A2	ATPase cation transporting 13A2	23400	Q8N4D4
1776	DNASE1L3	deoxyribonuclease 1 like 3	1776	A0A024R365
221143	EEF1AKMT1	EEF1A lysine methyltransferase 1	221143	A0A024RDN3
9162	DGKI	diacylglycerol kinase iota	9162	E9PFX6
6419	SETMAR	SET domain and mariner transposase fusion gene	6419	Q96H41
84814	PLPP7	phospholipid phosphatase 7 (inactive)	84814	X6R886
347902	AMIGO2	adhesion molecule with Ig like domain 2	347902	A0A024R127
10919	EHMT2	euchromatic histone lysine methyltransferase 2	10919	Q59FM7
91833	WDR20	WD repeat domain 20	91833	A0A088AWN2
79368	FCRL2	Fc receptor like 2	79368	B4DVJ9
823	CAPN1	calpain 1	823	B4DWH5
1211	CLTA	clathrin light chain A	1211	C9J8P9
220074	LRTOMT	leucine rich transmembrane and O-methyltransferase domain containing	220074	A0A024R5L6
120356739	LRRC51	leucine rich repeat containing 51	120356739	A0A024R5L6
84342	COG8	component of oligomeric golgi complex 8	84342	A0A024R6Z6
26130	GAPVD1	GTPase activating protein and VPS9 domains 1	26130	A0A024R862
10732	TCFL5	transcription factor like 5	10732	Q86TP4
9047	SH2D2A	SH2 domain containing 2A	9047	Q5UBZ2
117178	SSX2IP	SSX family member 2 interacting protein	117178	B7ZB07
93986	FOXP2	forkhead box P2	93986	B7ZLK5
84532	ACSS1	acyl-CoA synthetase short chain family member 1	84532	Q1RMZ4
4841	NONO	non-POU domain containing octamer binding	4841	A0A0S2Z4Z9
92906	HNRNPLL	heterogeneous nuclear ribonucleoprotein L like	92906	A0A0S2Z6K1
10200	MPHOSPH6	M-phase phosphoprotein 6	10200	H3BNT4
2327	FMO2	flavin containing dimethylaniline monoxygenase 2	2327	Q5JPC7
55755	CDK5RAP2	CDK5 regulatory subunit associated protein 2	55755	A0A0A0MRG9
57645	POGK	pogo transposable element derived with KRAB domain	57645	B4DF62
9187	SLC24A1	solute carrier family 24 member 1	9187	F5H483
219793	TBATA	thymus, brain and testes associated	219793	A0A0A0MSR7
5578	PRKCA	protein kinase C alpha	5578	L7RSM7
9778	KIAA0232	KIAA0232	9778	A5YKK5
55655	NLRP2	NLR family pyrin domain containing 2	55655	A8K9G6
60490	PPCDC	phosphopantothenoylcysteine decarboxylase	60490	H3BRQ0
1588	CYP19A1	cytochrome P450 family 19 subfamily A member 1	1588	Q8IYG4
388650	DIPK1A	divergent protein kinase domain 1A	388650	A0A087WZK6
5566	PRKACA	protein kinase cAMP-activated catalytic subunit alpha	5566	A8K8B9
9961	MVP	major vault protein	9961	X5D7K9
25891	PAMR1	peptidase domain containing associated with muscle regeneration 1	25891	A0A087WXE9
3338	DNAJC4	DnaJ heat shock protein family (Hsp40) member C4	3338	Q6PIN0
5000	ORC4	origin recognition complex subunit 4	5000	Q96B14
1420	CRYGC	crystallin gamma C	1420	A0A0X8GLL6
83940	TATDN1	TatD DNase domain containing 1	83940	A0A0D9SGD3
3932	LCK	LCK proto-oncogene, Src family tyrosine kinase	3932	A0A0S2Z3Y8
283159	OR8D1	olfactory receptor family 8 subfamily D member 1	283159	A0A126GVG6
122740	OR4K14	olfactory receptor family 4 subfamily K member 14	122740	A0A126GVP2
1175	AP2S1	adaptor related protein complex 2 subunit sigma 1	1175	M0QYZ2
23786	BCL2L13	BCL2 like 13	23786	B7Z737
23245	ASTN2	astrotactin 2	23245	B7ZKP4
1316	KLF6	Kruppel like factor 6	1316	D3GC14
127	ADH4	alcohol dehydrogenase 4 (class II), pi polypeptide	127	V9HVX7
55602	CDKN2AIP	CDKN2A interacting protein	55602	J3KNE1
1869	E2F1	E2F transcription factor 1	1869	Q9BSD8
3221	HOXC4	homeobox C4	3221	Q86TF7
9378	NRXN1	neurexin 1	9378	A0A0D9SEM5
3612	IMPA1	inositol monophosphatase 1	3612	A0A140VJL8
90199	WFDC8	WAP four-disulfide core domain 8	90199	A0A140VK68
3267	AGFG1	ArfGAP with FG repeats 1	3267	A0A0S2Z444
9949	AMMECR1	AMMECR nuclear protein 1	9949	A0A0S2Z4V0
27295	PDLIM3	PDZ and LIM domain 3	27295	A0A2U3TZH4
6303	SAT1	spermidine/spermine N1-acetyltransferase 1	6303	A0A384NQ10
127281	PRXL2B	peroxiredoxin like 2B	127281	A0A2P0CTB1
11009	IL24	interleukin 24	11009	A0A7R8C2Y5
3681	ITGAD	integrin subunit alpha D	3681	Q59H14
8907	AP1M1	adaptor related protein complex 1 subunit mu 1	8907	B3KNH5
199745	THAP8	THAP domain containing 8	199745	B4DKM9
8028	MLLT10	MLLT10 histone lysine methyltransferase DOT1L cofactor	8028	Q59EQ6
2903	GRIN2A	glutamate ionotropic receptor NMDA type subunit 2A	2903	Q59EW6
388963	C2orf81	chromosome 2 open reading frame 81	388963	A0A804HJ35
55275	VPS53	VPS53 subunit of GARP complex	55275	A0A7P0Z400
5047	PAEP	progestagen associated endometrial protein	5047	B2R4F9
728741	NPIPB6	nuclear pore complex interacting protein family member B6	728741	B2RXF8
6595	SMARCA2	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 2	6595	B1ALF6
51548	SIRT6	sirtuin 6	51548	B4DDV3
79026	AHNAK	AHNAK nucleoprotein	79026	B4DTV0
6767	ST13	ST13 Hsp70 interacting protein	6767	B4E0U6
100820829	MYZAP	myocardial zonula adherens protein	100820829	A0A024R5W4
81853	TMEM14B	transmembrane protein 14B	81853	A0A024QZV7
55054	ATG16L1	autophagy related 16 like 1	55054	A0A024R494
3338	DNAJC4	DnaJ heat shock protein family (Hsp40) member C4	3338	Q86VG4
11100	HNRNPUL1	heterogeneous nuclear ribonucleoprotein U like 1	11100	A8K3W4
3977	LIFR	LIF receptor subunit alpha	3977	A8K1Z4
5905	RANGAP1	Ran GTPase activating protein 1	5905	Q9BSK3
116447	TOP1MT	DNA topoisomerase I mitochondrial	116447	B4DYD2
23061	TBC1D9B	TBC1 domain family member 9B	23061	Q9BW24
79699	ZYG11B	zyg-11 family member B, cell cycle regulator	79699	B4DK95
123876	ACSM2A	acyl-CoA synthetase medium chain family member 2A	123876	B7Z530
23041	MON2	MON2 homolog, regulator of endosome-to-Golgi trafficking	23041	B7ZM73
10296	MAEA	macrophage erythroblast attacher, E3 ubiquitin ligase	10296	D6RIB6
151011	SEPTIN10	septin 10	151011	E7EW69
2778	GNAS	GNAS complex locus	2778	Q5FWY2
7874	USP7	ubiquitin specific peptidase 7	7874	Q6U8A4
64744	SMAP2	small ArfGAP2	64744	A0A087WV97
347862	GATD1	glutamine amidotransferase class 1 domain containing 1	347862	B7Z1J9
7439	BEST1	bestrophin 1	7439	B7Z375
2710	GK	glycerol kinase	2710	B4DH54
4967	OGDH	oxoglutarate dehydrogenase	4967	B4E3E9
8519	IFITM1	interferon induced transmembrane protein 1	8519	A0A024R210
10558	SPTLC1	serine palmitoyltransferase long chain base subunit 1	10558	A0A024R277
7581	ZNF33A	zinc finger protein 33A	7581	A0A0A0MR11
7553	ZNF7	zinc finger protein 7	7553	E9PJX9
6383	SDC2	syndecan 2	6383	A0A024R9D1
22798	LAMB4	laminin subunit beta 4	22798	B7ZMJ6
6491	STIL	STIL centriolar assembly protein	6491	B7ZLW5
25923	ATL3	atlastin GTPase 3	25923	F5H6I7
202	CRYBG1	crystallin beta-gamma domain containing 1	202	B3KPT0
9125	CNOT9	CCR4-NOT transcription complex subunit 9	9125	D5MQE1
84529	CDIN1	CDAN1 interacting nuclease 1	84529	A0A2R8Y7J6
5252	PHF1	PHD finger protein 1	5252	A0A1U9X8A3
126326	GIPC3	GIPC PDZ domain containing family member 3	126326	A0A2R8Y651
23521	RPL13A	ribosomal protein L13a	23521	A0A384ME37
5978	REST	RE1 silencing transcription factor	5978	A0A1W2PQA1
5052	PRDX1	peroxiredoxin 1	5052	A0A384NPQ2
2778	GNAS	GNAS complex locus	2778	A0A7I2V5R6
8407	TAGLN2	transgelin 2	8407	A0A384MTL2
8575	PRKRA	protein activator of interferon induced protein kinase EIF2AK2	8575	A0A7I2V2I8
8638	OASL	2'-5'-oligoadenylate synthetase like	8638	A0A7P0T9H8
3084	NRG1	neuregulin 1	3084	A0A494C1F5
221491	SMIM29	small integral membrane protein 29	221491	A0A2U3TZT1
10659	CELF2	CUGBP Elav-like family member 2	10659	A0A1B0GU44
8934	RAB29	RAB29, member RAS oncogene family	8934	B2R7I9
5799	PTPRN2	protein tyrosine phosphatase receptor type N2	5799	E7EM83
55577	NAGK	N-acetylglucosamine kinase	55577	C9JEV6
7305	TYROBP	transmembrane immune signaling adaptor TYROBP	7305	X6RGC9
9775	EIF4A3	eukaryotic translation initiation factor 4A3	9775	A0A024R8W0
1838	DTNB	dystrobrevin beta	1838	B7Z6A9
148545	NBPF4	NBPF member 4	148545	B7ZAX3
1495	CTNNA1	catenin alpha 1	1495	B4DKT9
5442	POLRMT	RNA polymerase mitochondrial	5442	Q4G0F4
54413	NLGN3	neuroligin 3	54413	Q4G160
122706	PSMB11	proteasome subunit beta 11	122706	B3KVC3
400818	NBPF9	NBPF member 9	400818	B4DG53
222068	TMED4	transmembrane p24 trafficking protein 4	222068	F8W7F7
9910	RABGAP1L	RAB GTPase activating protein 1 like	9910	A0A804HKD7
904	CCNT1	cyclin T1	904	A8K4M5
4772	NFATC1	nuclear factor of activated T cells 1	4772	A8K9C6
80185	TTI2	TELO2 interacting protein 2	80185	E5RIH5
10750	GRAP	GRB2 related adaptor protein	10750	I3L2P9
1326	MAP3K8	mitogen-activated protein kinase kinase kinase 8	1326	Q6FG25
23181	DIP2A	disco interacting protein 2 homolog A	23181	Q96NX2
9788	MTSS1	MTSS I-BAR domain containing 1	9788	A5YM41
80264	ZNF430	zinc finger protein 430	80264	A8K360
64921	CASD1	CAS1 domain containing 1	64921	Q8WZ77
253725	WASHC2C	WASH complex subunit 2C	253725	A0A096LPC5
728294	D2HGDH	D-2-hydroxyglutarate dehydrogenase	728294	B4E3K7
10714	POLD3	DNA polymerase delta 3, accessory subunit	10714	A0A024R5M8
2121	EVC	EvC ciliary complex subunit 1	2121	E9PCN4
4709	NDUFB3	NADH:ubiquinone oxidoreductase subunit B3	4709	A0A024R413
85446	ZFHX2	zinc finger homeobox 2	85446	B9EK48
64342	HS1BP3	HCLS1 binding protein 3	64342	Q9H7U7
728395	TSPY4	testis specific protein Y-linked 4	728395	A6NEC3
3761	KCNJ4	potassium inwardly rectifying channel subfamily J member 4	3761	Q58F07
84527	ZNF559	zinc finger protein 559	84527	A0A0A0MTT2
54894	RNF43	ring finger protein 43	54894	J3KSE3
80067	DCAF17	DDB1 and CUL4 associated factor 17	80067	F5H7W1
57689	LRRC4C	leucine rich repeat containing 4C	57689	Q4JIW0
55658	RNF126	ring finger protein 126	55658	A8K0Q1
1734	DIO2	iodothyronine deiodinase 2	1734	A8K845
339967	TMPRSS11A	transmembrane serine protease 11A	339967	A8KA85
23705	CADM1	cell adhesion molecule 1	23705	X5D7A8
54922	RASIP1	Ras interacting protein 1	54922	Q8IUR2
9114	ATP6V0D1	ATPase H+ transporting V0 subunit d1	9114	R4GN72
4059	BCAM	basal cell adhesion molecule (Lutheran blood group)	4059	A0A087WXM8
5142	PDE4B	phosphodiesterase 4B	5142	Q59GM8
2580	GAK	cyclin G associated kinase	2580	B4DS37
5228	PGF	placental growth factor	5228	Q86TW6
64121	RRAGC	Ras related GTP binding C	64121	B4DQG4
3077	HFE	homeostatic iron regulator	3077	F8W7W8
10827	FAM114A2	family with sequence similarity 114 member A2	10827	E7ESJ7
4152	MBD1	methyl-CpG binding domain protein 1	4152	B4DUR3
7145	TNS1	tensin 1	7145	Q0VG55
594	BCKDHB	branched chain keto acid dehydrogenase E1 subunit beta	594	B4E2N3
64087	MCCC2	methylcrotonyl-CoA carboxylase subunit 2	64087	A0A140VK29
163059	ZNF433	zinc finger protein 433	163059	F8W0C9
3249	HPN	hepsin	3249	B7Z1L4
26301	GBGT1	globoside alpha-1,3-N-acetylgalactosaminyltransferase 1 (FORS blood group)	26301	J7Q0Z1
7757	ZNF208	zinc finger protein 208	7757	M0QYK4
2070	EYA4	EYA transcriptional coactivator and phosphatase 4	2070	F2Z2Y1
23161	SNX13	sorting nexin 13	23161	A0A024R9Z9
3068	HDGF	heparin binding growth factor	3068	B7Z958
8022	LHX3	LIM homeobox 3	8022	F1T0D9
406	ARNTL	aryl hydrocarbon receptor nuclear translocator like	406	B2RCL8
2935	GSPT1	G1 to S phase transition 1	2935	B2RCT6
57178	ZMIZ1	zinc finger MIZ-type containing 1	57178	A0JLS3
4795	NFKBIL1	NFKB inhibitor like 1	4795	A8K778
9277	WDR46	WD repeat domain 46	9277	A8K806
92162	TMEM88	transmembrane protein 88	92162	I3L2J3
200350	FOXD4L1	forkhead box D4 like 1	200350	B3KVK3
9564	BCAR1	BCAR1 scaffold protein, Cas family member	9564	B3KWE2
55160	ARHGEF10L	Rho guanine nucleotide exchange factor 10 like	55160	B4DTL3
192683	SCAMP5	secretory carrier membrane protein 5	192683	A0A0A8K8F5
7039	TGFA	transforming growth factor alpha	7039	F8VNR3
57661	PHRF1	PHD and ring finger domains 1	57661	F8WEF5
4233	MET	MET proto-oncogene, receptor tyrosine kinase	4233	E6Y365
57591	MRTFA	myocardin related transcription factor A	57591	E7ER32
1893	ECM1	extracellular matrix protein 1	1893	A0A140VJI7
162333	MARCHF10	membrane associated ring-CH-type finger 10	162333	A0A140VKA1
3948	LDHC	lactate dehydrogenase C	3948	A0A140VKA7
8204	NRIP1	nuclear receptor interacting protein 1	8204	A8K171
79810	PTCD2	pentatricopeptide repeat domain 2	79810	F6S289
3685	ITGAV	integrin subunit alpha V	3685	L7RXH0
93377	OPALIN	oligodendrocytic myelin paranodal and inner loop protein	93377	A0A0A0MTN4
4291	MLF1	myeloid leukemia factor 1	4291	Q2TLE4
57728	WDR19	WD repeat domain 19	57728	B4DGR6
840	CASP7	caspase 7	840	B4DWA2
2161	F12	coagulation factor XII	2161	Q8IZZ5
5100	PCDH8	protocadherin 8	5100	A0A024QZ94
1833	EPYC	epiphycan	1833	A0A024RBC3
5046	PCSK6	proprotein convertase subtilisin/kexin type 6	5046	A2RQD9
51282	SCAND1	SCAN domain containing 1	51282	Q9NZG6
3978	LIG1	DNA ligase 1	3978	F5GZ28
1176	AP3S1	adaptor related protein complex 3 subunit sigma 1	1176	F5H459
22986	SORCS3	sortilin related VPS10 domain containing receptor 3	22986	Q86XB2
390155	OR5T1	olfactory receptor family 5 subfamily T member 1	390155	A0A126GVL6
7084	TK2	thymidine kinase 2	7084	A4IF54
1508	CTSB	cathepsin B	1508	Q5HYG5
3084	NRG1	neuregulin 1	3084	A5YAK8
6609	SMPD1	sphingomyelin phosphodiesterase 1	6609	E9LUE9
2300	FOXL1	forkhead box L1	2300	Q498Y4
97	ACYP1	acylphosphatase 1	97	G3V2U7
10111	RAD50	RAD50 double strand break repair protein	10111	A5D6Y3
2022	ENG	endoglin	2022	F5GX88
79187	FSD1	fibronectin type III and SPRY domain containing 1	79187	M0R366
84057	MND1	meiotic nuclear divisions 1	84057	A0A087WTC6
57804	POLD4	DNA polymerase delta 4, accessory subunit	57804	Q6NSD7
54471	MIEF1	mitochondrial elongation factor 1	54471	Q9H0J7
9374	PPT2	palmitoyl-protein thioesterase 2	9374	A0A1U9X8D2
84680	ACCS	1-aminocyclopropane-1-carboxylate synthase homolog (inactive)	84680	A0A0S2Z622
126299	ZNF428	zinc finger protein 428	126299	I6L9C8
23284	ADGRL3	adhesion G protein-coupled receptor L3	23284	B7Z2G2
11174	ADAMTS6	ADAM metallopeptidase with thrombospondin type 1 motif 6	11174	Q5IR90
8509	NDST2	N-deacetylase and N-sulfotransferase 2	8509	S4R438
100507608	KRTAP9-6	keratin associated protein 9-6	100507608	A0A140TA67
7760	ZNF213	zinc finger protein 213	7760	A0A0S2Z4L6
5048	PAFAH1B1	platelet activating factor acetylhydrolase 1b regulatory subunit 1	5048	A0A6Q8PFU3
7701	ZNF142	zinc finger protein 142	7701	A0A7P0N7C4
55700	MAP7D1	MAP7 domain containing 1	55700	B3KU03
7691	ZNF132	zinc finger protein 132	7691	B3KQ54
284612	SYPL2	synaptophysin like 2	284612	B4DYR7
84923	FAM104A	family with sequence similarity 104 member A	84923	J3KSI9
1798	DPAGT1	dolichyl-phosphate N-acetylglucosaminephosphotransferase 1	1798	A0A804HI18
54535	CCHCR1	coiled-coil alpha-helical rod protein 1	54535	Q2TB68
259217	HSPA12A	heat shock protein family A (Hsp70) member 12A	259217	A0A1B0GTF3
10595	ERN2	endoplasmic reticulum to nucleus signaling 2	10595	E7ETG2
114836	SLAMF6	SLAM family member 6	114836	B4E1U5
29968	PSAT1	phosphoserine aminotransferase 1	29968	A0A024R280
2941	GSTA4	glutathione S-transferase alpha 4	2941	A0A024RD58
6294	SAFB	scaffold attachment factor B	6294	B7ZLP5
946	SIGLEC6	sialic acid binding Ig like lectin 6	946	A0A024R4K4
10312	TCIRG1	T cell immune regulator 1, ATPase H+ transporting V0 subunit a3	10312	A0A024R5E5
51643	TMBIM4	transmembrane BAX inhibitor motif containing 4	51643	G3V1M2
56674	TMEM9B	TMEM9 domain family member B	56674	B7Z6P5
10592	SMC2	structural maintenance of chromosomes 2	10592	B3KMB1
8491	MAP4K3	mitogen-activated protein kinase kinase kinase kinase 3	8491	B3KMM5
10336	PCGF3	polycomb group ring finger 3	10336	B3KQ06
7048	TGFBR2	transforming growth factor beta receptor 2	7048	D2JYI1
55612	FERMT1	FERM domain containing kindlin 1	55612	Q49AC8
22873	DZIP1	DAZ interacting zinc finger protein 1	22873	B3KSP1
54954	FAM120C	family with sequence similarity 120C	54954	F8W881
54865	GPATCH4	G-patch domain containing 4 (gene/pseudogene)	54865	A0A0A0MRK1
11065	UBE2C	ubiquitin conjugating enzyme E2 C	11065	A0A0A0MSE8
23464	GCAT	glycine C-acetyltransferase	23464	A8K228
5087	PBX1	PBX homeobox 1	5087	A8K5V0
152485	ZNF827	zinc finger protein 827	152485	H0Y9M2
118788	PIK3AP1	phosphoinositide-3-kinase adaptor protein 1	118788	Q86YV3
4644	MYO5A	myosin VA	4644	Q9UES4
100316904	SAP25	Sin3A associated protein 25	100316904	A0A087WYF9
310	ANXA7	annexin A7	310	B2R657
1612	DAPK1	death associated protein kinase 1	1612	B4DHI4
2115	ETV1	ETS variant transcription factor 1	2115	B5MCT2
57343	ZNF304	zinc finger protein 304	57343	E7EQD3
5998	RGS3	regulator of G protein signaling 3	5998	B3KVT7
4430	MYO1B	myosin IB	4430	E9PDF6
150763	GPAT2	glycerol-3-phosphate acyltransferase 2, mitochondrial	150763	E9PE95
596	BCL2	BCL2 apoptosis regulator	596	A0A024R2C4
4233	MET	MET proto-oncogene, receptor tyrosine kinase	4233	A0A024R759
4093	SMAD9	SMAD family member 9	4093	A0A024RDR3
221037	JMJD1C	jumonji domain containing 1C	221037	B7ZLC8
11180	WDR6	WD repeat domain 6	11180	E9PDU5
23162	MAPK8IP3	mitogen-activated protein kinase 8 interacting protein 3	23162	E9PFH7
6091	ROBO1	roundabout guidance receptor 1	6091	Q1RMC8
219793	TBATA	thymus, brain and testes associated	219793	B7ZMN5
29887	SNX10	sorting nexin 10	29887	Q8N5Z3
57689	LRRC4C	leucine rich repeat containing 4C	57689	Q4JIV9
93034	NT5C1B	5'-nucleotidase, cytosolic IB	93034	B3KUK6
23526	ARHGAP45	Rho GTPase activating protein 45	23526	B3KXW7
100101267	POM121C	POM121 transmembrane nucleoporin C	100101267	B4DET5
124590	USH1G	USH1 protein network component sans	124590	B4DL95
79879	CCDC134	coiled-coil domain containing 134	79879	B4DRL0
120	ADD3	adducin 3	120	Q59EK1
6916	TBXAS1	thromboxane A synthase 1	6916	A0A0C4DH47
8111	GPR68	G protein-coupled receptor 68	8111	A1A5B2
26258	BLOC1S6	biogenesis of lysosomal organelles complex 1 subunit 6	26258	B3KY40
114876	OSBPL1A	oxysterol binding protein like 1A	114876	B3KU11
10013	HDAC6	histone deacetylase 6	10013	B4DZH6
23091	ZC3H13	zinc finger CCCH-type containing 13	23091	B3KQG8
8027	STAM	signal transducing adaptor molecule	8027	B4DZT2
124245	ZC3H18	zinc finger CCCH-type containing 18	124245	B4DTK7
164668	APOBEC3H	apolipoprotein B mRNA editing enzyme catalytic subunit 3H	164668	B7TQM9
55083	KIF26B	kinesin family member 26B	55083	B7WPD9
26276	VPS33B	VPS33B late endosome and lysosome associated	26276	B7Z1N4
30835	CD209	CD209 molecule	30835	B2R907
7574	ZNF26	zinc finger protein 26	7574	V9HW07
1124	CHN2	chimerin 2	1124	B7Z215
1993	ELAVL2	ELAV like RNA binding protein 2	1993	A0A0A0MRX1
10808	HSPH1	heat shock protein family H (Hsp110) member 1	10808	A0A0A0MSM0
59350	RXFP1	relaxin family peptide receptor 1	59350	A0A0A0MT52
2542	SLC37A4	solute carrier family 37 member 4	2542	A8K0S7
4232	MEST	mesoderm specific transcript	4232	B4DQW6
55654	TMEM127	transmembrane protein 127	55654	C9J4H2
81533	ITFG1	integrin alpha FG-GAP repeat containing 1	81533	F5GXC5
146310	RNF151	ring finger protein 151	146310	H3BNJ8
8906	AP1G2	adaptor related protein complex 1 subunit gamma 2	8906	Q86V28
27035	NOX1	NADPH oxidase 1	27035	Q1ZYL4
286826	LIN9	lin-9 DREAM MuvB core complex component	286826	Q6P142
23152	CIC	capicua transcriptional repressor	23152	A0A0A0MQR4
55745	AP5M1	adaptor related protein complex 5 subunit mu 1	55745	E7EQ45
5650	KLK7	kallikrein related peptidase 7	5650	B4DHX9
639	PRDM1	PR/SET domain 1	639	B4DW27
219927	MRPL21	mitochondrial ribosomal protein L21	219927	A0A024R5G7
399979	SNX19	sorting nexin 19	399979	E9PJV7
56998	CTNNBIP1	catenin beta interacting protein 1	56998	A0A024R4D7
9627	SNCAIP	synuclein alpha interacting protein	9627	B7Z995
51069	MRPL2	mitochondrial ribosomal protein L2	51069	C9IY40
1445	CSK	C-terminal Src kinase	1445	A8K3B6
658	BMPR1B	bone morphogenetic protein receptor type 1B	658	A8KAE3
54757	FAM20A	FAM20A golgi associated secretory pathway pseudokinase	54757	Q8IYA5
2588	GALNS	galactosamine (N-acetyl)-6-sulfatase	2588	Q6YL38
5662	PSD	pleckstrin and Sec7 domain containing	5662	Q86YI3
56978	PRDM8	PR/SET domain 8	56978	Q05CA1
119	ADD2	adducin 2	119	Q05DK5
81794	ADAMTS10	ADAM metallopeptidase with thrombospondin type 1 motif 10	81794	Q59FE5
80778	ZNF34	zinc finger protein 34	80778	A0A0C4DG42
3275	PRMT2	protein arginine methyltransferase 2	3275	A0A0S2Z3N3
8209	GATD3	glutamine amidotransferase class 1 domain containing 3	8209	A0A140VKB0
55709	KBTBD4	kelch repeat and BTB domain containing 4	55709	A0A075B6T4
2022	ENG	endoglin	2022	B7Z6Y5
55295	KLHL26	kelch like family member 26	55295	M0R1N0
106707243	PRH1-TAS2R14	PRH1-TAS2R14 readthrough	106707243	Q6ZW62
27443	CECR2	CECR2 histone acetyl-lysine reader	27443	B7WPH3
11180	WDR6	WD repeat domain 6	11180	Q9H9M3
55294	FBXW7	F-box and WD repeat domain containing 7	55294	S4R3U4
9804	TOMM20	translocase of outer mitochondrial membrane 20	9804	A0A024R3W2
3965	LGALS9	galectin 9	3965	A0A024QZ02
687	KLF9	Kruppel like factor 9	687	A0A024R260
283600	SLC25A47	solute carrier family 25 member 47	283600	A0A024R6H7
1259	CNGA1	cyclic nucleotide gated channel subunit alpha 1	1259	A0A024R9X3
23710	GABARAPL1	GABA type A receptor associated protein like 1	23710	A0A024RAP5
57381	RHOJ	ras homolog family member J	57381	Q7Z513
1325	CORT	cortistatin	1325	Q8IUV6
